date,symbol,factor,prev_close_reported,close_previous_day
2026-01-26,MIRZAINT,1.023084,33.24,32.49
2026-03-03,MIRZAINT,1.040618,34.33,32.99
2026-03-31,MIRZAINT,1.068263,26.76,25.05
2026-04-03,MIRZAINT,0.955609,27.77,29.06
2026-05-01,MIRZAINT,1.020227,33.29,32.63
2026-06-26,MIRZAINT,0.935475,33.2,35.49
2025-10-22,MITCON,0.852625,64.97,76.2
2026-01-15,MITCON,1.034143,63.0,60.92
2026-02-02,MITCON,1.024876,61.8,60.3
2026-03-03,MITCON,1.054434,58.5,55.48
2026-03-26,MITCON,0.958626,53.29,55.59
2026-03-31,MITCON,1.034288,56.71,54.83
2026-04-03,MITCON,0.974987,58.47,59.97
2026-04-14,MITCON,1.033058,70.0,67.76
2026-01-26,MITTAL,1.039216,1.06,1.02
2026-03-03,MITTAL,1.06383,1.0,0.94
2026-03-26,MITTAL,0.969697,0.96,0.99
2026-03-31,MITTAL,1.0625,0.85,0.8
2026-04-03,MITTAL,1.022989,0.89,0.87
2026-04-14,MITTAL,1.042553,0.98,0.94
2026-05-28,MITTAL,1.059406,1.07,1.01
2025-10-22,MKPL,0.967836,6.62,6.84
2026-02-02,MKPL,0.967153,5.3,5.48
2026-03-03,MKPL,1.05176,5.08,4.83
2026-03-31,MKPL,1.147287,4.44,3.87
2026-04-03,MKPL,0.888211,4.37,4.92
2026-06-26,MKPL,1.02079,4.91,4.81
2025-11-05,MMEL,1.031746,65.0,63.0
2025-12-25,MMEL,1.049949,51.5,49.05
2026-02-02,MMEL,1.084146,44.45,41.0
2026-03-03,MMEL,1.035714,29.0,28.0
2026-03-26,MMEL,1.043573,23.95,22.95
2026-04-03,MMEL,1.030829,26.75,25.95
2026-04-14,MMEL,0.965976,32.65,33.8
2026-05-28,MMEL,1.050987,31.95,30.4
2026-06-26,MMEL,0.957082,33.45,34.95
2026-01-26,MMFL,1.043869,395.0,378.4
2026-02-02,MMFL,0.973732,398.5,409.25
2026-03-31,MMFL,1.076302,399.9,371.55
2026-04-14,MMFL,0.973604,431.55,443.25
2026-05-28,MMFL,1.021267,470.6,460.8
2026-06-26,MMFL,0.977117,450.5,461.05
2025-10-22,MMP,0.971904,262.9,270.5
2025-11-05,MMP,1.022041,287.5,281.3
2026-01-15,MMP,0.978943,251.05,256.45
2026-02-02,MMP,0.952684,239.6,251.5
2026-03-03,MMP,1.031103,249.3,241.78
2026-03-26,MMP,0.978517,206.33,210.86
2026-03-31,MMP,1.065835,201.56,189.11
2026-04-03,MMP,0.940665,203.24,216.06
2026-04-14,MMP,1.025817,241.58,235.5
2026-05-01,MMP,1.024084,252.15,246.22
2026-01-15,MMTC,0.887818,63.55,71.58
2026-02-02,MMTC,0.967281,62.97,65.1
2026-03-03,MMTC,1.05603,61.82,58.54
2026-03-31,MMTC,1.058733,55.16,52.1
2026-06-26,MMTC,1.05027,72.08,68.63
2026-02-02,MNC,0.97912,30.48,31.13
2026-03-26,MNC,0.960561,29.47,30.68
2026-03-31,MNC,1.03916,29.19,28.09
2026-02-02,MOALPHA50,0.974995,47.18,48.39
2026-03-26,MOALPHA50,0.968261,45.76,47.26
2026-03-31,MOALPHA50,1.03802,46.14,44.45
2025-11-05,MOBIKWIK,1.04694,264.3,252.45
2026-01-26,MOBIKWIK,1.056139,209.01,197.9
2026-03-03,MOBIKWIK,1.050139,196.46,187.08
2026-03-31,MOBIKWIK,1.091314,169.23,155.07
2026-03-03,MOBILISE,1.188707,80.0,67.3
2026-03-26,MOBILISE,0.949807,61.5,64.75
2026-03-31,MOBILISE,1.109745,58.65,52.85
2026-04-14,MOBILISE,0.978169,69.45,71.0
2026-05-01,MOBILISE,1.050963,92.8,88.3
2026-05-28,MOBILISE,0.952793,110.0,115.45
2026-02-02,MOCAPITAL,0.94473,44.1,46.68
2026-03-26,MOCAPITAL,0.976826,44.26,45.31
2026-03-31,MOCAPITAL,1.031557,44.13,42.78
2026-02-02,MODEFENCE,0.943417,84.7,89.78
2026-03-31,MODEFENCE,1.021637,80.27,78.57
2026-03-31,MODINATUR,0.965181,277.2,287.2
2026-05-01,MODINATUR,1.021687,383.95,375.8
2026-05-28,MODINATUR,1.041756,459.05,440.65
2025-11-05,MODIRUBBER,1.021614,126.2,123.53
2025-12-25,MODIRUBBER,0.833333,126.9,152.28
2026-01-15,MODIRUBBER,0.968347,120.23,124.16
2026-02-02,MODIRUBBER,1.049932,130.37,124.17
2026-03-03,MODIRUBBER,1.047117,117.12,111.85
2026-03-31,MODIRUBBER,1.041008,110.68,106.32
2026-04-03,MODIRUBBER,1.020178,114.77,112.5
2026-05-01,MODIRUBBER,0.963618,131.9,136.88
2026-01-15,MODIS,1.049944,330.05,314.35
2026-01-26,MODIS,1.023883,317.25,309.85
2026-03-03,MODIS,1.025601,324.5,316.4
2026-03-26,MODIS,0.977986,302.1,308.9
2026-04-14,MODIS,1.025,301.35,294.0
2026-05-01,MODIS,0.965587,381.6,395.2
2026-02-02,MODISONLTD,0.94223,147.77,156.83
2026-03-03,MODISONLTD,1.037443,137.15,132.2
2026-05-28,MODISONLTD,0.914164,251.13,274.71
2026-06-26,MODISONLTD,1.049354,337.0,321.15
2025-10-22,MODTHREAD,1.033752,47.78,46.22
2026-01-15,MODTHREAD,1.031626,43.71,42.37
2026-01-26,MODTHREAD,1.080677,43.4,40.16
2026-02-02,MODTHREAD,0.969209,41.55,42.87
2026-03-03,MODTHREAD,1.097772,41.88,38.15
2026-03-26,MODTHREAD,0.971614,43.47,44.74
2026-03-31,MODTHREAD,1.049748,43.68,41.61
2026-04-03,MODTHREAD,0.957274,43.69,45.64
2026-02-02,MOENERGY,0.961735,33.93,35.28
2026-01-26,MOGOLD,0.965189,146.95,152.25
2026-02-02,MOGOLD,0.921461,151.35,164.25
2026-03-03,MOGOLD,0.951471,156.85,164.85
2026-03-26,MOGOLD,0.973221,138.1,141.9
2026-03-31,MOGOLD,0.976647,140.1,143.45
2026-06-26,MOGOLD,1.022513,140.8,137.7
2026-02-02,MOGSEC,1.027593,64.8,63.06
2026-03-26,MOHEALTH,0.97807,42.37,43.32
2025-11-05,MOHITIND,0.973534,32.37,33.25
2026-03-03,MOHITIND,1.036777,25.09,24.2
2026-03-31,MOHITIND,1.034556,19.46,18.81
2026-04-14,MOHITIND,1.033537,23.73,22.96
2026-05-28,MOHITIND,0.852632,22.68,26.6
2026-06-26,MOHITIND,1.060226,26.23,24.74
2026-01-15,MOIL,0.974649,340.25,349.1
2026-01-26,MOIL,1.023147,340.35,332.65
2026-02-02,MOIL,0.948476,347.0,365.85
2026-03-03,MOIL,1.040508,306.95,295.0
2026-03-31,MOIL,0.972286,275.4,283.25
2026-05-01,MOIL,1.072853,333.55,310.9
2026-01-26,MOINFRA,1.025009,57.38,55.98
2026-02-02,MOINFRA,0.973181,56.97,58.54
2026-03-31,MOINFRA,1.028654,56.72,55.14
2026-01-26,MOIPO,1.030172,43.02,41.76
2026-03-03,MOIPO,1.021676,42.42,41.52
2026-01-26,MOKSH,1.028812,14.64,14.23
2026-03-03,MOKSH,1.02379,12.48,12.19
2026-03-26,MOKSH,0.964462,9.77,10.13
2026-03-31,MOKSH,1.104287,9.53,8.63
2026-05-01,MOKSH,0.95818,13.06,13.63
2026-01-26,MOL,1.028341,57.33,55.75
2026-02-02,MOL,0.923985,55.55,60.12
2026-03-03,MOL,1.04726,52.74,50.36
2026-03-31,MOL,1.072401,39.4,36.74
2026-04-03,MOL,0.941478,42.31,44.94
2026-04-14,MOL,1.027105,49.64,48.33
2026-05-01,MOL,1.021459,49.98,48.93
2026-05-28,MOL,1.03095,51.63,50.08
2026-06-26,MOL,1.023501,50.52,49.36
2025-11-05,MOLDTECH,1.035864,202.47,195.46
2026-01-26,MOLDTECH,1.037702,134.59,129.7
2026-02-02,MOLDTECH,1.032687,132.69,128.49
2026-03-03,MOLDTECH,1.03307,133.39,129.12
2026-03-31,MOLDTECH,1.057837,108.46,102.53
2026-04-03,MOLDTECH,0.967443,112.92,116.72
2026-04-14,MOLDTECH,1.040796,126.03,121.09
2026-06-26,MOLDTECH,1.036814,138.0,133.1
2026-03-03,MOLDTKPAC,1.025138,577.05,562.9
2026-03-26,MOLDTKPAC,0.968446,472.65,488.05
2026-03-31,MOLDTKPAC,1.020505,482.75,473.05
2026-04-03,MOLDTKPAC,0.955428,499.45,522.75
2026-04-14,MOLDTKPAC,1.055529,561.7,532.15
2026-05-28,MOLDTKPAC,1.02119,701.2,686.65
2026-06-26,MOLOWVOL,0.970565,36.6,37.71
2026-03-26,MOM100,0.979534,58.39,59.61
2026-03-31,MOM100,1.02836,58.38,56.77
2026-02-02,MOM30IETF,0.975016,30.05,30.82
2026-03-26,MOM30IETF,0.977397,28.54,29.2
2026-03-31,MOM30IETF,1.031522,28.47,27.6
2026-03-31,MOM50,1.024384,237.78,232.12
2026-02-02,MOMENTUM,0.975578,29.96,30.71
2026-03-26,MOMENTUM,0.974129,28.24,28.99
2026-03-31,MOMENTUM,1.03214,28.26,27.38
2026-02-02,MOMENTUM30,0.979801,29.59,30.2
2026-03-26,MOMENTUM30,0.973245,28.01,28.78
2026-03-31,MOMENTUM30,1.030657,28.24,27.4
2026-04-03,MOMENTUM30,1.023887,28.29,27.63
2026-02-02,MOMENTUM50,0.978261,49.05,50.14
2026-03-26,MOMENTUM50,0.970276,46.68,48.11
2026-03-31,MOMENTUM50,1.034483,47.1,45.53
2026-03-26,MOMGF,0.976559,142.48,145.9
2026-02-02,MOMIDMTM,0.97443,59.83,61.4
2026-03-26,MOMIDMTM,0.978197,56.98,58.25
2026-03-31,MOMIDMTM,1.027454,57.26,55.73
2026-03-26,MOMNC,0.977273,28.38,29.04
2026-03-31,MOMNC,1.021803,27.65,27.06
2026-02-02,MOMOMENTUM,0.974037,59.65,61.24
2026-03-26,MOMOMENTUM,0.972337,56.59,58.2
2026-03-31,MOMOMENTUM,1.026076,56.27,54.84
2026-03-26,MON100,0.966847,228.35,236.18
2026-06-26,MON100,1.032165,336.3,325.82
2026-03-26,MON50EQUAL,0.96319,29.83,30.97
2026-01-26,MONARCH,1.024943,289.7,282.65
2026-02-02,MONARCH,0.926404,276.3,298.25
2026-03-03,MONARCH,1.039041,279.45,268.95
2026-03-31,MONARCH,0.970971,242.5,249.75
2026-05-28,MONARCH,0.954644,330.45,346.15
2026-06-26,MONARCH,1.028127,347.25,337.75
2026-03-31,MONEXT50,1.023711,61.74,60.31
2025-10-22,MONEYBOXX,0.960583,160.84,167.44
2026-01-15,MONEYBOXX,0.930855,59.1,63.49
2026-02-02,MONEYBOXX,1.072742,53.68,50.04
2026-03-03,MONEYBOXX,1.020441,63.4,62.13
2026-03-26,MONEYBOXX,0.946996,64.32,67.92
2026-03-31,MONEYBOXX,1.05953,62.65,59.13
2026-04-03,MONEYBOXX,1.040929,62.31,59.86
2026-05-01,MONEYBOXX,0.963468,72.0,74.73
2026-05-28,MONEYBOXX,1.030583,74.81,72.59
2026-03-31,MONIFTY100,1.020906,23.44,22.96
2026-03-31,MONIFTY500,1.027221,21.51,20.94
2025-11-05,MONOLITH,0.950257,509.1,535.75
2026-02-02,MONOLITH,0.957306,464.15,484.85
2026-03-26,MONOLITH,0.945943,387.6,409.75
2026-03-31,MONOLITH,1.076597,406.2,377.3
2026-05-01,MONOLITH,0.977917,491.55,502.65
2026-01-15,MONOPHARMA,0.954373,12.55,13.15
2026-01-26,MONOPHARMA,1.050691,11.4,10.85
2026-04-03,MONOPHARMA,0.969565,11.15,11.5
2026-04-14,MONOPHARMA,0.952756,12.1,12.7
2025-11-05,MONQ50,1.032596,100.42,97.25
2026-03-26,MONQ50,0.971071,97.01,99.9
2026-04-03,MONQ50,0.956184,104.53,109.32
2025-12-25,MONTECARLO,1.032476,724.85,702.05
2026-01-26,MONTECARLO,1.02253,583.2,570.35
2026-03-31,MONTECARLO,1.049475,490.0,466.9
2026-04-14,MONTECARLO,1.027793,549.15,534.3
2026-02-02,MOPSE,0.97479,99.76,102.34
2026-02-02,MOQUALITY,0.97736,194.26,198.76
2026-04-03,MOQUALITY,0.957947,182.01,190.0
2026-02-02,MORARJEE,0.979532,6.7,6.84
2026-03-03,MORARJEE,0.95356,6.16,6.46
2026-03-26,MORARJEE,1.052388,6.83,6.49
2026-03-31,MORARJEE,1.051107,6.17,5.87
2026-04-03,MORARJEE,1.051195,6.16,5.86
2026-04-14,MORARJEE,0.952685,7.45,7.82
2026-05-28,MORARJEE,1.051471,8.58,8.16
2026-06-26,MORARJEE,1.050963,9.28,8.83
2026-01-26,MOREALTY,1.034983,78.4,75.75
2026-03-26,MOREALTY,0.97427,67.4,69.18
2026-03-31,MOREALTY,1.031885,66.99,64.92
2026-01-26,MOREPENLAB,1.03863,35.49,34.17
2026-03-03,MOREPENLAB,1.046991,43.67,41.71
2026-03-31,MOREPENLAB,1.073337,36.15,33.68
2026-05-28,MOREPENLAB,1.040265,43.92,42.22
2025-10-22,MOS,0.956947,24.45,25.55
2025-12-25,MOS,0.97807,22.3,22.8
2026-02-02,MOS,0.959233,20.0,20.85
2026-03-03,MOS,1.058228,20.9,19.75
2026-03-26,MOS,1.05,10.5,10.0
2026-03-31,MOS,0.979381,9.5,9.7
2026-04-03,MOS,0.953052,10.15,10.65
2026-04-14,MOS,0.953901,13.45,14.1
2026-06-26,MOS,1.050633,12.45,11.85
2025-11-05,MOSCHIP,1.022521,247.45,242.0
2026-01-26,MOSCHIP,1.048103,177.36,169.22
2026-02-02,MOSCHIP,0.922774,194.17,210.42
2026-03-03,MOSCHIP,1.073464,194.34,181.04
2026-03-31,MOSCHIP,1.072238,158.97,148.26
2026-05-28,MOSCHIP,0.977498,203.3,207.98
2026-06-26,MOSCHIP,1.020689,208.69,204.46
2026-03-03,MOSERVICE,1.021542,32.72,32.03
2026-03-31,MOSERVICE,1.023256,29.04,28.38
2025-12-25,MOSILVER,0.978001,211.17,215.92
2026-01-15,MOSILVER,0.949336,257.27,271.0
2026-01-26,MOSILVER,0.935065,287.57,307.54
2026-02-02,MOSILVER,0.849406,260.19,306.32
2026-03-03,MOSILVER,0.924787,260.79,282.0
2026-03-26,MOSILVER,0.968277,217.93,225.07
2026-03-31,MOSILVER,0.978115,217.21,222.07
2026-06-26,MOSILVER,1.024098,220.56,215.37
2026-03-03,MOSMALL250,1.020434,15.98,15.66
2026-03-26,MOSMALL250,0.976032,14.66,15.02
2026-03-31,MOSMALL250,1.02213,14.78,14.46
2026-01-26,MOTHERSON,1.02703,111.33,108.4
2026-03-03,MOTHERSON,1.036455,133.34,128.65
2026-03-31,MOTHERSON,1.040921,109.38,105.08
2026-04-14,MOTHERSON,1.025607,122.16,119.11
2026-05-28,MOTHERSON,0.953725,135.82,142.41
2026-06-26,MOTHERSON,0.953002,144.58,151.71
2025-11-05,MOTILALOFS,1.023225,1008.9,986.0
2026-01-15,MOTILALOFS,0.971795,837.25,861.55
2026-01-26,MOTILALOFS,1.03036,773.8,751.0
2026-02-02,MOTILALOFS,0.958331,722.15,753.55
2026-03-26,MOTILALOFS,0.949357,649.55,684.2
2026-03-31,MOTILALOFS,1.056736,668.65,632.75
2026-04-14,MOTILALOFS,1.028196,778.55,757.2
2026-05-28,MOTILALOFS,0.973661,870.55,894.1
2026-01-26,MOTISONS,1.028933,11.38,11.06
2026-03-03,MOTISONS,1.027833,15.51,15.09
2026-03-26,MOTISONS,1.020764,12.29,12.04
2026-03-31,MOTISONS,1.032318,11.18,10.83
2026-04-03,MOTISONS,0.975904,12.15,12.45
2026-01-26,MOTOGENFIN,1.027342,22.92,22.31
2026-02-02,MOTOGENFIN,0.952576,20.89,21.93
2026-03-03,MOTOGENFIN,1.038889,20.57,19.8
2026-03-31,MOTOGENFIN,1.059146,19.34,18.26
2026-04-03,MOTOGENFIN,0.934903,20.25,21.66
2026-04-14,MOTOGENFIN,1.028597,23.38,22.73
2026-05-01,MOTOGENFIN,1.02418,24.99,24.4
2026-01-26,MOTOUR,1.024934,78.1,76.2
2026-03-03,MOTOUR,1.030753,77.76,75.44
2026-03-26,MOTOUR,0.979621,68.26,69.68
2026-03-31,MOTOUR,1.040402,67.21,64.6
2026-02-02,MOVALUE,0.973627,116.66,119.82
2025-10-22,MOXSH,0.952381,51.0,53.55
2025-11-05,MOXSH,1.03701,70.05,67.55
2025-12-25,MOXSH,1.052632,95.0,90.25
2026-01-15,MOXSH,1.035581,82.95,80.1
2026-01-26,MOXSH,0.974432,85.75,88.0
2026-03-31,MOXSH,0.954307,127.4,133.5
2025-10-22,MPEL,0.966087,113.95,117.95
2025-11-05,MPEL,1.045579,114.7,109.7
2026-01-15,MPEL,0.926829,76.0,82.0
2026-02-02,MPEL,1.028796,58.95,57.3
2026-03-03,MPEL,1.033835,55.0,53.2
2026-03-26,MPEL,1.111111,62.0,55.8
2026-03-31,MPEL,1.052579,53.05,50.4
2026-04-03,MPEL,1.051592,47.9,45.55
2026-01-15,MPHASIS,1.030443,2873.7,2788.8
2026-01-26,MPHASIS,1.020815,2810.1,2752.8
2026-03-31,MPHASIS,1.031174,2117.0,2053.0
2026-04-03,MPHASIS,0.966831,2136.6,2209.9
2025-11-05,MPSLTD,0.960012,2196.7,2288.2
2026-02-02,MPSLTD,1.037776,1939.5,1868.9
2026-03-03,MPSLTD,1.029691,1505.1,1461.7
2026-04-14,MPSLTD,0.965121,1729.4,1791.9
2025-11-05,MPTODAY,1.0625,42.5,40.0
2026-05-01,MPTODAY,0.96,40.8,42.5
2026-01-26,MRF,1.034915,142275.0,137475.0
2026-04-03,MRF,1.021402,129095.0,126390.0
2025-10-22,MRIL,1.020611,71.8,70.35
2026-01-15,MRIL,0.946372,60.0,63.4
2026-01-26,MRIL,0.963222,55.0,57.1
2026-03-03,MRIL,0.953244,49.95,52.4
2026-03-26,MRIL,1.038567,37.7,36.3
2026-03-31,MRIL,1.092784,31.8,29.1
2026-04-03,MRIL,0.909091,32.0,35.2
2026-04-14,MRIL,1.052174,42.35,40.25
2026-06-26,MRIL,0.953048,68.0,71.35
2025-11-05,MRPL,0.958333,168.59,175.92
2026-01-15,MRPL,0.91683,145.18,158.35
2026-02-02,MRPL,0.922001,162.77,176.54
2026-03-03,MRPL,1.043181,196.65,188.51
2026-03-26,MRPL,0.976254,181.72,186.14
2026-04-14,MRPL,1.022066,174.62,170.85
2026-05-01,MRPL,1.034199,173.28,167.55
2026-04-03,MSCIINDIA,1.021914,27.98,27.38
2026-01-15,MSPL,0.96884,33.58,34.66
2026-01-26,MSPL,1.050227,30.11,28.67
2026-03-31,MSPL,1.044991,27.64,26.45
2026-04-03,MSPL,0.927024,29.09,31.38
2026-03-31,MSTCLTD,1.04182,381.15,365.85
2026-04-03,MSTCLTD,0.953234,388.3,407.35
2026-06-26,MSTCLTD,1.035758,670.55,647.4
2026-01-26,MSUMI,1.022103,43.93,42.98
2026-02-02,MSUMI,0.979842,42.29,43.16
2026-03-03,MSUMI,1.022485,43.2,42.25
2026-03-31,MSUMI,1.0271,37.9,36.9
2026-04-03,MSUMI,1.030483,38.2,37.07
2026-04-14,MSUMI,1.020763,39.33,38.53
2026-05-01,MSUMI,0.975333,39.54,40.54
2026-06-26,MSUMI,0.916626,37.82,41.26
2025-10-22,MTARTECH,1.020191,2182.8,2139.6
2025-11-05,MTARTECH,0.97534,2464.1,2526.4
2026-01-26,MTARTECH,1.023081,2455.6,2400.2
2026-02-02,MTARTECH,1.052772,3086.2,2931.5
2026-03-31,MTARTECH,1.031375,3576.5,3467.7
2026-04-14,MTARTECH,0.949152,4173.8,4397.4
2026-05-01,MTARTECH,0.876012,5656.5,6457.1
2026-06-26,MTARTECH,0.974989,7777.0,7976.5
2025-10-22,MTEDUCARE,1.039801,2.09,2.01
2026-01-15,MTEDUCARE,0.957317,1.57,1.64
2026-02-02,MTEDUCARE,1.021127,1.45,1.42
2026-03-03,MTEDUCARE,0.971831,1.38,1.42
2026-03-31,MTEDUCARE,1.04918,1.28,1.22
2026-04-14,MTEDUCARE,1.049296,1.49,1.42
2026-05-28,MTEDUCARE,0.958084,1.6,1.67
2026-06-26,MTEDUCARE,0.969565,2.23,2.3
2026-01-26,MTNL,1.050953,30.32,28.85
2026-02-02,MTNL,0.949263,32.18,33.9
2026-03-03,MTNL,1.053489,29.74,28.23
2026-03-26,MTNL,0.971637,23.98,24.68
2026-03-31,MTNL,1.072194,23.02,21.47
2026-04-14,MTNL,0.956126,29.42,30.77
2025-11-05,MUFIN,0.975604,119.57,122.56
2026-01-26,MUFIN,1.039634,116.99,112.53
2026-03-03,MUFIN,1.044182,114.86,110.0
2026-03-26,MUFIN,0.969847,100.03,103.14
2026-03-31,MUFIN,1.038695,99.05,95.36
2026-04-14,MUFIN,0.967339,106.03,109.61
2026-01-26,MUFTI,1.02824,90.3,87.82
2026-03-03,MUFTI,1.041331,86.67,83.23
2026-03-31,MUFTI,1.071964,68.67,64.06
2026-04-03,MUFTI,0.939541,67.91,72.28
2026-06-26,MUFTI,1.042762,91.2,87.46
2025-11-05,MUKANDLTD,1.030181,140.63,136.51
2026-01-15,MUKANDLTD,0.97711,126.78,129.75
2026-02-02,MUKANDLTD,0.953918,122.34,128.25
2026-03-26,MUKANDLTD,0.979843,120.07,122.54
2026-03-31,MUKANDLTD,0.969079,115.96,119.66
2026-04-14,MUKANDLTD,0.975811,130.3,133.53
2026-05-28,MUKANDLTD,0.9797,137.06,139.9
2026-01-26,MUKKA,0.93764,20.9,22.29
2026-03-03,MUKKA,1.044037,22.76,21.8
2026-03-31,MUKKA,1.073012,19.84,18.49
2026-06-26,MUKKA,1.032072,25.1,24.32
2026-01-15,MUKTAARTS,0.975518,64.55,66.17
2026-02-02,MUKTAARTS,0.979642,55.82,56.98
2026-03-03,MUKTAARTS,1.040469,55.02,52.88
2026-03-26,MUKTAARTS,0.914542,38.74,42.36
2026-03-31,MUKTAARTS,1.092737,40.77,37.31
2026-04-03,MUKTAARTS,0.960566,41.41,43.11
2026-05-01,MUKTAARTS,0.975916,59.16,60.62
2026-05-28,MUKTAARTS,0.956483,64.62,67.56
2026-02-02,MULTICAP,0.979962,15.65,15.97
2026-03-26,MULTICAP,0.97996,14.67,14.97
2026-03-31,MULTICAP,1.023061,14.64,14.31
2026-01-15,MUNISH,1.026178,98.0,95.5
2026-02-02,MUNISH,0.969136,78.5,81.0
2026-03-03,MUNISH,1.059441,75.75,71.5
2026-04-03,MUNISH,0.955303,63.05,66.0
2026-04-14,MUNISH,1.060284,74.75,70.5
2026-05-01,MUNISH,0.963716,66.4,68.9
2026-05-28,MUNISH,1.024268,71.75,70.05
2026-06-26,MUNISH,1.042754,71.95,69.0
2026-03-03,MUNJALAU,1.049764,82.27,78.37
2026-03-26,MUNJALAU,0.979529,72.73,74.25
2026-03-31,MUNJALAU,1.042195,70.64,67.78
2026-04-14,MUNJALAU,1.022273,79.86,78.12
2026-05-28,MUNJALAU,0.975966,95.43,97.78
2025-12-25,MUNJALSHOW,0.979792,124.61,127.18
2026-03-03,MUNJALSHOW,0.97095,128.01,131.84
2026-03-26,MUNJALSHOW,0.973598,116.53,119.69
2026-03-31,MUNJALSHOW,1.0478,115.74,110.46
2026-04-14,MUNJALSHOW,1.035335,124.82,120.56
2026-05-28,MUNJALSHOW,0.973451,138.23,142.0
2025-10-22,MURUDCERA,0.972706,42.41,43.6
2026-01-26,MURUDCERA,1.026654,32.74,31.89
2026-03-03,MURUDCERA,1.03944,32.68,31.44
2026-03-31,MURUDCERA,1.069988,27.06,25.29
2026-04-14,MURUDCERA,1.032008,31.92,30.93
2026-05-28,MURUDCERA,0.949313,33.15,34.92
2025-11-05,MUTHOOTCAP,1.021146,282.5,276.65
2025-12-25,MUTHOOTCAP,1.028039,284.15,276.4
2026-02-02,MUTHOOTCAP,1.022305,234.21,229.1
2026-03-31,MUTHOOTCAP,1.030902,184.48,178.95
2026-04-14,MUTHOOTCAP,1.038101,201.62,194.22
2026-06-26,MUTHOOTCAP,1.021413,207.02,202.68
2026-02-02,MUTHOOTFIN,0.912132,3493.1,3829.6
2026-03-03,MUTHOOTFIN,0.965898,3353.5,3471.9
2026-03-26,MUTHOOTFIN,0.950304,3155.2,3320.2
2026-03-31,MUTHOOTFIN,1.034967,3270.6,3160.1
2026-04-03,MUTHOOTFIN,1.024286,3256.0,3178.8
2026-06-26,MUTHOOTFIN,1.034473,3129.9,3025.6
2025-11-05,MUTHOOTMF,1.021933,171.93,168.24
2026-01-15,MUTHOOTMF,0.971389,183.34,188.74
2026-02-02,MUTHOOTMF,0.973573,173.52,178.23
2026-03-03,MUTHOOTMF,1.038615,168.91,162.63
2026-03-26,MUTHOOTMF,0.936801,155.05,165.51
2026-03-31,MUTHOOTMF,1.052921,153.4,145.69
2026-04-14,MUTHOOTMF,0.968614,169.12,174.6
2025-11-05,MVGJL,0.95177,192.8,202.57
2026-03-26,MVGJL,0.969684,138.82,143.16
2026-03-31,MVGJL,1.050466,138.63,131.97
2026-05-01,MVGJL,1.022487,177.33,173.43
2025-12-25,MVKAGRO,1.028141,778.2,756.9
2026-01-26,MVKAGRO,1.034242,659.95,638.1
2026-02-02,MVKAGRO,0.961349,585.75,609.3
2026-03-03,MVKAGRO,1.058754,585.65,553.15
2026-03-26,MVKAGRO,0.911036,500.25,549.1
2026-04-03,MVKAGRO,0.961183,572.0,595.1
2026-04-14,MVKAGRO,1.029813,554.4,538.35
2026-05-01,MVKAGRO,1.026137,520.2,506.95
2026-05-28,MVKAGRO,0.909158,428.35,471.15
2026-06-26,MVKAGRO,1.03816,404.0,389.15
2026-03-26,MWL,0.965898,249.25,258.05
2026-03-31,MWL,1.023059,259.55,253.7
2026-05-01,MWL,0.914624,320.85,350.8
2025-10-22,MYMUDRA,0.952486,86.2,90.5
2025-11-05,MYMUDRA,1.033333,93.0,90.0
2025-12-25,MYMUDRA,0.909428,85.85,94.4
2026-01-15,MYMUDRA,0.944444,85.0,90.0
2026-01-26,MYMUDRA,0.974159,81.05,83.2
2026-03-03,MYMUDRA,1.028,77.1,75.0
2026-03-26,MYMUDRA,0.96,72.0,75.0
2026-03-31,MYMUDRA,1.029513,75.0,72.85
2026-04-03,MYMUDRA,0.962,72.15,75.0
2026-05-28,MYMUDRA,0.965651,74.5,77.15
2026-06-26,MYMUDRA,0.976974,74.25,76.0
2025-12-25,NACL-RE,1.055011,90.33,85.62
2025-10-22,NACLIND,0.952381,197.0,206.85
2026-01-15,NACLIND,0.952683,175.77,184.5
2026-01-26,NACLIND,1.029528,164.22,159.51
2026-02-02,NACLIND,0.95,137.56,144.8
2026-03-03,NACLIND,1.043832,133.6,127.99
2026-03-26,NACLIND,0.952441,127.37,133.73
2026-03-31,NACLIND,1.03144,129.26,125.32
2026-04-03,NACLIND,0.952443,131.58,138.15
2026-04-14,NACLIND,1.023768,166.26,162.4
2026-06-26,NACLIND,0.972634,199.39,205.0
2025-12-25,NAGAFERT,0.932136,4.67,5.01
2026-02-02,NAGAFERT,1.020661,4.94,4.84
2026-03-03,NAGAFERT,1.045455,4.37,4.18
2026-03-31,NAGAFERT,1.084302,3.73,3.44
2026-04-03,NAGAFERT,0.953247,3.67,3.85
2026-05-28,NAGAFERT,1.035135,3.83,3.7
2025-10-22,NAGREEKCAP,0.978501,30.95,31.63
2025-12-25,NAGREEKCAP,0.968772,27.61,28.5
2026-03-03,NAGREEKCAP,1.089293,25.74,23.63
2026-03-26,NAGREEKCAP,0.9438,21.16,22.42
2026-03-31,NAGREEKCAP,1.043562,21.8,20.89
2026-04-14,NAGREEKCAP,1.033041,24.7,23.91
2026-05-01,NAGREEKCAP,1.045367,32.72,31.3
2026-05-28,NAGREEKCAP,0.979993,28.9,29.49
2025-10-22,NAGREEKEXP,0.973066,28.18,28.96
